loja,cep,categoria_bloco,nome_produto,preco,link_produto,data_coleta
LOJA 810 - FLORIANÓPOLIS,88063-038,Cebola,Cebola,0.38,https://www.deliveryfort.com.br/cebola/p,2026-01-22 23:19:57
LOJA 810 - FLORIANÓPOLIS,88063-038,Cebola,Cebola Roxa,0.93,https://www.deliveryfort.com.br/cebola-roxa/p,2026-01-22 23:19:57
LOJA 810 - FLORIANÓPOLIS,88063-038,Cebola,Cebola Roxa Amanhã Orgânica 500g,14.98,https://www.deliveryfort.com.br/cebola-roxa-amanha-organica-500g/p,2026-01-22 23:19:57
LOJA 810 - FLORIANÓPOLIS,88063-038,Cebola,Cebola Branca Orgânica Vivaris 400g,9.89,https://www.deliveryfort.com.br/cebola-branca-organica-vivaris-400g/p,2026-01-22 23:19:57
LOJA 810 - FLORIANÓPOLIS,88063-038,Cebola,Cebola,0.55,https://www.deliveryfort.com.br/cebola/p,2026-01-23 23:19:52
LOJA 810 - FLORIANÓPOLIS,88063-038,Cebola,Cebola Roxa,0.93,https://www.deliveryfort.com.br/cebola-roxa/p,2026-01-23 23:19:52
LOJA 810 - FLORIANÓPOLIS,88063-038,Cebola,Cebola Branca Orgânica Vivaris 400g,9.89,https://www.deliveryfort.com.br/cebola-branca-organica-vivaris-400g/p,2026-01-23 23:19:52
LOJA 810 - FLORIANÓPOLIS,88063-038,Cebola,Cebola Roxa Amanhã Orgânica 500g,14.98,https://www.deliveryfort.com.br/cebola-roxa-amanha-organica-500g/p,2026-01-23 23:19:52
LOJA 810 - FLORIANÓPOLIS,88063-038,Cebola,Cebola,0.49,https://www.deliveryfort.com.br/cebola/p,2026-01-24 23:19:37
LOJA 810 - FLORIANÓPOLIS,88063-038,Cebola,Cebola Roxa,0.93,https://www.deliveryfort.com.br/cebola-roxa/p,2026-01-24 23:19:37
LOJA 810 - FLORIANÓPOLIS,88063-038,Cebola,Cebola Branca Orgânica Vivaris 400g,9.89,https://www.deliveryfort.com.br/cebola-branca-organica-vivaris-400g/p,2026-01-24 23:19:37
LOJA 810 - FLORIANÓPOLIS,88063-038,Cebola,Cebola Roxa Amanhã Orgânica 500g,14.98,https://www.deliveryfort.com.br/cebola-roxa-amanha-organica-500g/p,2026-01-24 23:19:37
LOJA 810 - FLORIANÓPOLIS,88063-038,Cebola,Cebola,0.49,https://www.deliveryfort.com.br/cebola/p,2026-01-25 23:19:45
LOJA 810 - FLORIANÓPOLIS,88063-038,Cebola,Cebola Roxa,0.93,https://www.deliveryfort.com.br/cebola-roxa/p,2026-01-25 23:19:45
LOJA 810 - FLORIANÓPOLIS,88063-038,Cebola,Cebola Branca Orgânica Vivaris 400g,9.89,https://www.deliveryfort.com.br/cebola-branca-organica-vivaris-400g/p,2026-01-25 23:19:45
LOJA 810 - FLORIANÓPOLIS,88063-038,Cebola,Cebola Roxa Amanhã Orgânica 500g,14.98,https://www.deliveryfort.com.br/cebola-roxa-amanha-organica-500g/p,2026-01-25 23:19:45
LOJA 810 - FLORIANÓPOLIS,88063-038,Cebola,Cebola,0.55,https://www.deliveryfort.com.br/cebola/p,2026-01-26 23:20:18
LOJA 810 - FLORIANÓPOLIS,88063-038,Cebola,Cebola Roxa,0.93,https://www.deliveryfort.com.br/cebola-roxa/p,2026-01-26 23:20:18
LOJA 810 - FLORIANÓPOLIS,88063-038,Cebola,Cebola Branca Orgânica Vivaris 400g,9.89,https://www.deliveryfort.com.br/cebola-branca-organica-vivaris-400g/p,2026-01-26 23:20:18
LOJA 810 - FLORIANÓPOLIS,88063-038,Cebola,Cebola Roxa Amanhã Orgânica 500g,14.98,https://www.deliveryfort.com.br/cebola-roxa-amanha-organica-500g/p,2026-01-26 23:20:18
LOJA 810 - FLORIANÓPOLIS,88063-038,Cebola,Cebola,0.55,https://www.deliveryfort.com.br/cebola/p,2026-01-27 23:20:07
LOJA 810 - FLORIANÓPOLIS,88063-038,Cebola,Cebola Roxa,0.93,https://www.deliveryfort.com.br/cebola-roxa/p,2026-01-27 23:20:07
