loja,cep,categoria_bloco,nome_produto,preco,link_produto,data_coleta
LOJA 810 - FLORIANÓPOLIS,88063-038,Feijao,Feijão Vermelho Urbano 1kg,12.89,https://www.deliveryfort.com.br/feijao-vermelho-urbano-1kg/p,2026-01-16 23:19:39
LOJA 810 - FLORIANÓPOLIS,88063-038,Feijao,Feijão Preto Mãe Véia 1kg,3.98,https://www.deliveryfort.com.br/feijao-preto-mae-veia-1kg/p,2026-01-16 23:19:39
LOJA 810 - FLORIANÓPOLIS,88063-038,Feijao,Feijão Vermelho Caldão 1kg,12.98,https://www.deliveryfort.com.br/feijao-vermelho-caldao-1kg/p,2026-01-16 23:19:39
LOJA 810 - FLORIANÓPOLIS,88063-038,Feijao,Feijão Carioca Urbano 1kg,7.48,https://www.deliveryfort.com.br/feijao-carioca-urbano-1kg/p,2026-01-16 23:19:39
LOJA 810 - FLORIANÓPOLIS,88063-038,Feijao,Feijão Preto Caldão 1kg,4.68,https://www.deliveryfort.com.br/feijao-preto-caldao-1kg/p,2026-01-17 23:19:27
LOJA 810 - FLORIANÓPOLIS,88063-038,Feijao,Feijão Carioca Caldão 1kg,7.28,https://www.deliveryfort.com.br/feijao-carioca-caldao-1kg/p,2026-01-17 23:19:27
LOJA 810 - FLORIANÓPOLIS,88063-038,Feijao,Feijão Preto Urbano 1kg,4.98,https://www.deliveryfort.com.br/feijao-preto-urbano-1kg/p,2026-01-17 23:19:27
LOJA 810 - FLORIANÓPOLIS,88063-038,Feijao,Feijão Preto Mãe Véia 1kg,3.98,https://www.deliveryfort.com.br/feijao-preto-mae-veia-1kg/p,2026-01-17 23:19:27
LOJA 810 - FLORIANÓPOLIS,88063-038,Feijao,Feijão Vermelho Caldão 1kg,12.98,https://www.deliveryfort.com.br/feijao-vermelho-caldao-1kg/p,2026-01-17 23:19:27
LOJA 810 - FLORIANÓPOLIS,88063-038,Feijao,Feijão Vermelho Urbano 1kg,12.89,https://www.deliveryfort.com.br/feijao-vermelho-urbano-1kg/p,2026-01-17 23:19:27
LOJA 810 - FLORIANÓPOLIS,88063-038,Feijao,Feijão Carioca Urbano 1kg,7.48,https://www.deliveryfort.com.br/feijao-carioca-urbano-1kg/p,2026-01-17 23:19:27
LOJA 810 - FLORIANÓPOLIS,88063-038,Feijao,Feijão Preto Caldão 1kg,4.68,https://www.deliveryfort.com.br/feijao-preto-caldao-1kg/p,2026-01-18 23:19:26
LOJA 810 - FLORIANÓPOLIS,88063-038,Feijao,Feijão Carioca Caldão 1kg,7.28,https://www.deliveryfort.com.br/feijao-carioca-caldao-1kg/p,2026-01-18 23:19:26
LOJA 810 - FLORIANÓPOLIS,88063-038,Feijao,Feijão Preto Urbano 1kg,4.98,https://www.deliveryfort.com.br/feijao-preto-urbano-1kg/p,2026-01-18 23:19:26
LOJA 810 - FLORIANÓPOLIS,88063-038,Feijao,Feijão Preto Mãe Véia 1kg,3.98,https://www.deliveryfort.com.br/feijao-preto-mae-veia-1kg/p,2026-01-18 23:19:26
LOJA 810 - FLORIANÓPOLIS,88063-038,Feijao,Feijão Vermelho Caldão 1kg,12.98,https://www.deliveryfort.com.br/feijao-vermelho-caldao-1kg/p,2026-01-18 23:19:26
LOJA 810 - FLORIANÓPOLIS,88063-038,Feijao,Feijão Vermelho Urbano 1kg,12.89,https://www.deliveryfort.com.br/feijao-vermelho-urbano-1kg/p,2026-01-18 23:19:26
LOJA 810 - FLORIANÓPOLIS,88063-038,Feijao,Feijão Carioca Urbano 1kg,7.48,https://www.deliveryfort.com.br/feijao-carioca-urbano-1kg/p,2026-01-18 23:19:26
LOJA 810 - FLORIANÓPOLIS,88063-038,Feijao,Feijão Preto Caldão 1kg,4.68,https://www.deliveryfort.com.br/feijao-preto-caldao-1kg/p,2026-01-19 23:19:46
LOJA 810 - FLORIANÓPOLIS,88063-038,Feijao,Feijão Carioca Caldão 1kg,7.28,https://www.deliveryfort.com.br/feijao-carioca-caldao-1kg/p,2026-01-19 23:19:46
LOJA 810 - FLORIANÓPOLIS,88063-038,Feijao,Feijão Preto Urbano 1kg,4.98,https://www.deliveryfort.com.br/feijao-preto-urbano-1kg/p,2026-01-19 23:19:46
LOJA 810 - FLORIANÓPOLIS,88063-038,Feijao,Feijão Preto Mãe Véia 1kg,3.98,https://www.deliveryfort.com.br/feijao-preto-mae-veia-1kg/p,2026-01-19 23:19:46
LOJA 810 - FLORIANÓPOLIS,88063-038,Feijao,Feijão Vermelho Caldão 1kg,12.98,https://www.deliveryfort.com.br/feijao-vermelho-caldao-1kg/p,2026-01-19 23:19:46
LOJA 810 - FLORIANÓPOLIS,88063-038,Feijao,Feijão Vermelho Urbano 1kg,12.89,https://www.deliveryfort.com.br/feijao-vermelho-urbano-1kg/p,2026-01-19 23:19:46
LOJA 810 - FLORIANÓPOLIS,88063-038,Feijao,Feijão Carioca Urbano 1kg,7.48,https://www.deliveryfort.com.br/feijao-carioca-urbano-1kg/p,2026-01-19 23:19:46
LOJA 810 - FLORIANÓPOLIS,88063-038,Feijao,Feijão Preto Caldão 1kg,4.68,https://www.deliveryfort.com.br/feijao-preto-caldao-1kg/p,2026-01-20 23:20:11
LOJA 810 - FLORIANÓPOLIS,88063-038,Feijao,Feijão Carioca Caldão 1kg,7.28,https://www.deliveryfort.com.br/feijao-carioca-caldao-1kg/p,2026-01-20 23:20:11
LOJA 810 - FLORIANÓPOLIS,88063-038,Feijao,Feijão Preto Urbano 1kg,4.98,https://www.deliveryfort.com.br/feijao-preto-urbano-1kg/p,2026-01-20 23:20:11
LOJA 810 - FLORIANÓPOLIS,88063-038,Feijao,Feijão Vermelho Caldão 1kg,12.98,https://www.deliveryfort.com.br/feijao-vermelho-caldao-1kg/p,2026-01-20 23:20:11
LOJA 810 - FLORIANÓPOLIS,88063-038,Feijao,Feijão Preto Mãe Véia 1kg,2.98,https://www.deliveryfort.com.br/feijao-preto-mae-veia-1kg/p,2026-01-20 23:20:11
LOJA 810 - FLORIANÓPOLIS,88063-038,Feijao,Feijão Vermelho Urbano 1kg,12.89,https://www.deliveryfort.com.br/feijao-vermelho-urbano-1kg/p,2026-01-20 23:20:11
LOJA 810 - FLORIANÓPOLIS,88063-038,Feijao,Feijão Carioca Urbano 1kg,7.48,https://www.deliveryfort.com.br/feijao-carioca-urbano-1kg/p,2026-01-20 23:20:11
LOJA 810 - FLORIANÓPOLIS,88063-038,Feijao,Feijão Preto Caldão 1kg,4.68,https://www.deliveryfort.com.br/feijao-preto-caldao-1kg/p,2026-01-21 23:21:00
LOJA 810 - FLORIANÓPOLIS,88063-038,Feijao,Feijão Carioca Caldão 1kg,7.28,https://www.deliveryfort.com.br/feijao-carioca-caldao-1kg/p,2026-01-21 23:21:00
LOJA 810 - FLORIANÓPOLIS,88063-038,Feijao,Feijão Preto Urbano 1kg,4.98,https://www.deliveryfort.com.br/feijao-preto-urbano-1kg/p,2026-01-21 23:21:00
LOJA 810 - FLORIANÓPOLIS,88063-038,Feijao,Feijão Vermelho Caldão 1kg,12.98,https://www.deliveryfort.com.br/feijao-vermelho-caldao-1kg/p,2026-01-21 23:21:00
LOJA 810 - FLORIANÓPOLIS,88063-038,Feijao,Feijão Preto Mãe Véia 1kg,2.98,https://www.deliveryfort.com.br/feijao-preto-mae-veia-1kg/p,2026-01-21 23:21:00
LOJA 810 - FLORIANÓPOLIS,88063-038,Feijao,Feijão Vermelho Urbano 1kg,12.89,https://www.deliveryfort.com.br/feijao-vermelho-urbano-1kg/p,2026-01-21 23:21:00
LOJA 810 - FLORIANÓPOLIS,88063-038,Feijao,Feijão Carioca Urbano 1kg,7.48,https://www.deliveryfort.com.br/feijao-carioca-urbano-1kg/p,2026-01-21 23:21:00
LOJA 810 - FLORIANÓPOLIS,88063-038,Feijao,Feijão Preto Caldão 1kg,4.68,https://www.deliveryfort.com.br/feijao-preto-caldao-1kg/p,2026-01-22 23:19:55
LOJA 810 - FLORIANÓPOLIS,88063-038,Feijao,Feijão Carioca Caldão 1kg,7.28,https://www.deliveryfort.com.br/feijao-carioca-caldao-1kg/p,2026-01-22 23:19:55
LOJA 810 - FLORIANÓPOLIS,88063-038,Feijao,Feijão Preto Urbano 1kg,4.98,https://www.deliveryfort.com.br/feijao-preto-urbano-1kg/p,2026-01-22 23:19:55
LOJA 810 - FLORIANÓPOLIS,88063-038,Feijao,Feijão Vermelho Caldão 1kg,12.98,https://www.deliveryfort.com.br/feijao-vermelho-caldao-1kg/p,2026-01-22 23:19:55
LOJA 810 - FLORIANÓPOLIS,88063-038,Feijao,Feijão Preto Mãe Véia 1kg,2.98,https://www.deliveryfort.com.br/feijao-preto-mae-veia-1kg/p,2026-01-22 23:19:55
LOJA 810 - FLORIANÓPOLIS,88063-038,Feijao,Feijão Carioca Urbano 1kg,7.48,https://www.deliveryfort.com.br/feijao-carioca-urbano-1kg/p,2026-01-22 23:19:55
LOJA 810 - FLORIANÓPOLIS,88063-038,Feijao,Feijão Vermelho Urbano 1kg,12.89,https://www.deliveryfort.com.br/feijao-vermelho-urbano-1kg/p,2026-01-22 23:19:55
LOJA 810 - FLORIANÓPOLIS,88063-038,Feijao,Feijão Preto Caldão 1kg,4.68,https://www.deliveryfort.com.br/feijao-preto-caldao-1kg/p,2026-01-23 23:19:48
